-52.169,-55.07,0,-52.169,-55.07,48.4,-49.774,-50.739,48.4
-49.774,-50.739,0,-54.606,-48.045,0,-54.606,-48.045,48.4
-49.774,-50.739,0,-54.606,-48.045,48.4,-54.606,-48.045,0
-49.774,-50.739,0,-54.606,-48.045,48.4,-49.774,-50.739,48.4
-49.774,-50.739,0,-49.774,-50.739,48.4,-54.606,-48.045,48.4
-54.606,-48.045,0,-42.538,-26.205,0,-42.538,-26.205,48.4
-54.606,-48.045,0,-42.538,-26.205,48.4,-42.538,-26.205,0
-54.606,-48.045,0,-42.538,-26.205,48.4,-54.606,-48.045,48.4
-54.606,-48.045,0,-54.606,-48.045,48.4,-42.538,-26.205,48.4
-42.538,-26.205,0,10.525,-55.749,0,10.525,-55.749,48.4
-42.538,-26.205,0,10.525,-55.749,48.4,10.525,-55.749,0
-42.538,-26.205,0,10.525,-55.749,48.4,-42.538,-26.205,48.4
-42.538,-26.205,0,-42.538,-26.205,48.4,10.525,-55.749,48.4
10.525,-55.749,0,-5.2793,-84.369,0,-5.2793,-84.369,48.4
10.525,-55.749,0,-5.2793,-84.369,48.4,-5.2793,-84.369,0
10.525,-55.749,0,-5.2793,-84.369,48.4,10.525,-55.749,48.4
10.525,-55.749,0,10.525,-55.749,48.4,-5.2793,-84.369,48.4
10.525,-55.749,0,-5.2793,-84.369,0,-11.402,-80.963,0
10.525,-55.749,0,-11.402,-80.963,0,-5.2793,-84.369,0
-11.402,-80.963,0,-24.625,-104.9,0,-38.279,-97.293,0
-11.402,-80.963,0,-38.279,-97.293,0,-24.625,-104.9,0
10.525,-55.749,0,-11.402,-80.963,0,-38.279,-97.293,0
10.525,-55.749,0,-38.279,-97.293,0,-11.402,-80.963,0
10.525,-55.749,0,-38.279,-97.293,0,-37.537,-95.957,0
10.525,-55.749,0,-37.537,-95.957,0,-38.279,-97.293,0
-37.537,-95.957,0,-28.48,-79.56,0,-24.263,-81.909,0
-37.537,-95.957,0,-24.263,-81.909,0,-28.48,-79.56,0
10.525,-55.749,0,-37.537,-95.957,0,-24.263,-81.909,0
10.525,-55.749,0,-24.263,-81.909,0,-37.537,-95.957,0
-24.263,-81.909,0,-19.557,-73.393,0,-18.798,-73.816,0
-24.263,-81.909,0,-18.798,-73.816,0,-19.557,-73.393,0
10.525,-55.749,0,-24.263,-81.909,0,-18.798,-73.816,0
10.525,-55.749,0,-18.798,-73.816,0,-24.263,-81.909,0
10.525,-55.749,0,-18.798,-73.816,0,-16.403,-69.474,0
10.525,-55.749,0,-16.403,-69.474,0,-18.798,-73.816,0
10.525,-55.749,0,-16.403,-69.474,0,-41.383,-55.56,0
10.525,-55.749,0,-41.383,-55.56,0,-16.403,-69.474,0
-45.287,-62.617,0,-58.292,-86.15,0,-64.962,-82.443,0
-45.287,-62.617,0,-64.962,-82.443,0,-58.292,-86.15,0
-41.383,-55.56,0,-45.287,-62.617,0,-64.962,-82.443,0
-41.383,-55.56,0,-64.962,-82.443,0,-45.287,-62.617,0
-41.383,-55.56,0,-64.962,-82.443,0,-60.476,-74.328,0
-41.383,-55.56,0,-60.476,-74.328,0,-64.962,-82.443,0
-41.383,-55.56,0,-60.476,-74.328,0,-50.389,-56.06,0
-41.383,-55.56,0,-50.389,-56.06,0,-60.476,-74.328,0
-41.383,-55.56,0,-50.389,-56.06,0,-52.169,-55.07,0
